adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",,55627,tt0101244,hi,100 Days,"Devi is gifted with Extra Sensory Perception (ESP). Her gift comes to light one day while playing tennis with her friend, Sudha, when she has a vision of her sister, Rama, being shot to death by a man in a black raincoat. She telephones Rama, finds she is safe and is relieved. Shortly thereafter Rama disappears, the police are notified, but are unable to find any trace of her. Devi then meets multi-millionaire, Ram Kumar, both fall in love and get married. She moves into his once abandoned and legally disputed bungalow, and that's when she starts having visions again. These visions lead her to a wall that is loosely plastered",0.030124,/pZJcxCrwjBl9bRLwOD8u5HfDT0x.jpg,"[{'name': 'Jayvijay Enterprises', 'id': 92631}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",1991-01-01,0,161,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,100 Days,False,0,0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",,33202,tt0104561,en,Jo Jeeta Wohi Sikandar,Ramlal Sharma lives a poor life-style with two sons Ratanlal Sharma and Sanjaylal Sharma. Both sons attend Model School for the poorer folks. Rantanlal excels at everything he does including his studies and outdoor activities while Sanjaylal is a no good slacker who loves to enjoy himself with his friends and have everything done without any hard work. Both sons run a small café providing eatable,0.637779,/kWZg6uIKXRlHi8BLcuIYYDPhTAz.jpg,"[{'name': 'Nasir Hussain Films', 'id': 5262}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",1992-05-22,0,174,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Jo Jeeta Wohi Sikandar,False,7.7,17
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,45002,tt0126234,hi,Chamatkar,"Sunder Srivastav, a village teacher by career, is a naive, innocent soul. He decides to re-locate to Dubai with the help of his childhood friend, and advances him a large sum of money. He travels to Bombay to fly out to Dubai, but finds that his friend has betrayed him and stolen his money. Alone, lost, and helpless in Bombay, Sunder has nowhere to go, and ends up in a graveyard. He soon comes across Marco alias Amar Kumar, who asks his assistance in apprehending some killers. Sunder agrees to do so. Only then he realizes that the person he has promised to assist has been dead - for over 20 years",0.033125,/tSHQ5y9A3OJw4Zt5oDrpLbrLffG.jpg,[],"[{'iso_3166_1': 'IN', 'name': 'India'}]",1992-07-08,0,171,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Chamatkar,False,6.5,12
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}]",,96147,tt0106204,en,Aankhen,A 1993 Bollywood Comedy starring Govinda and Chunky Pandey. This movie kick started a long line  of Comedy movies for Govinda.,0.594048,/qgE7Lk9MdWxZf1Phj8ofnEgf6On.jpg,"[{'name': 'Chiragdeep International', 'id': 16020}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",1993-09-09,0,170,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Aankhen,False,4.8,3
False,,0,"[{'id': 28, 'name': 'Action'}]",,32295,tt0107311,hi,Khal Nayak,"Ballu (Sanjay Dutt), a notorious, cunning, and unscrupulous criminal who's wanted by the police for a plethora of murders and thefts. Bright and ambitious Inspector Ram (Jackie Shroff) finally arrests him, only to have Ballu escape right under his nose. So Ram's lovely girlfriend Ganga (Madhuri Dixit) volunteers to go undercover, to trap Ballu and help restore Ram's reputation. Things get more complicated, however, when Ballu falls for her, and she finds that she isn't entirely immune to his charms.",0.375295,/kIU2rxdof6mAKjzQlQJgKsp2jBc.jpg,"[{'name': 'Mukta Arts Ltd', 'id': 3725}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",1993-05-26,0,190,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,The Heroism of a Villain,Khal Nayak,False,7.3,7
False,,0,[],,143881,tt0111308,hi,Suhaag,"Collegian Ajay Sharma was born on 2nd April 1968 and lives in Bombay with his widowed mom, Asha. He is friendly with fellow-collegian, the wealthy Raj Sinha, and both often end up getting beat-up by goons and Madhu (Raj's girlfriend) respectively. After they graduate from college, Raj's maternal uncle asks Ajay to bring his birth certificate so that he could make his passport and find work for him in a department store in Canada. Ajay goes home to look for his birth certificate, but is unable to locate. His mother makes a show of helping him, but instead tears a document and tosses it outside. Ajay puts the document together and finds out that his real name is Ajay Malhotra, his father, Dr. Ravi Malhotra, is still alive, serving a life sentence in prison for killing and stealing a patient's organs. Ajay questions his mother and finds out that his dad was framed by the hospital owner, Rai Bahadur. He and Asha meet Ravi in prison and swear to avenge his humiliation.",0.110964,/dOfWM45AGqzoEJJ26O5JtgOguWI.jpg,[],"[{'iso_3166_1': 'IN', 'name': 'India'}]",1994-10-20,0,160,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Suhaag,False,7,1
False,,0,[],,143980,tt0110280,hi,Krantiveer,"Lack-lustred and alcoholic Pratap Narayan Tilak is given a rude awakening when he meets with journalist Megha Dixit, and decides to instill some sense of justice and fair play within his community, and get them to assertively defend their rights and freedom. He is met with strong resistance, both from within his very own community, the police, and some very powerful and influential politicians. Unable to bear the injustice, and frustrated at his community to act proactively, Pratap decides to take the law into his own hands, resulting in chaos, violence, and uncertainty for everyone, and a path to his own grave.",0.318826,/zAb2YxgYSJTcloGTHAA9ogOVq7M.jpg,[],"[{'iso_3166_1': 'IN', 'name': 'India'}]",1994-07-22,0,159,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Brave Revolutionary,False,10,1
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]",,97449,tt0116763,en,Khamoshi: The Musical,"Goa based Joseph Braganza and his wife Flavy, devout Catholics, are both deaf and mute. He makes a living selling soap bars door to door. Flavy gets pregnant and gives birth to a daughter who they name Annie, who can speak and hear much to their delight. Flavy soon gives birth to a son, Sam, who can also hear and speak. A few years later, Sam accidentally passes away, making Joseph lose faith. Joseph, unable to make a living selling soap, opens a toy making factory and the family prospers. Annie grows up, takes to music and singing in a great way, meets with a young man named Raj and both fall in love. Joseph dislikes Raj, mainly because he is Hindu, is able to speak and hear, not a resident of Goa, and the fear of losing Annie forever and thus their contact with the world. When Annie gets pregnant, Joseph is enraged, he asks her to abort, when she refuses, he asks her to leave his house. What will Annie do next? Will Joseph, Flavy and Annie ever re-unite.",0.530361,/cpxPRSZTKMcwCg8WIeLFo7GZ37C.jpg,[],"[{'iso_3166_1': 'IN', 'name': 'India'}]",1996-08-09,0,159,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,The Musical,Khamoshi: The Musical,False,7.6,5
False,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,325555,tt0116898,en,Loafer,"Ravi Kumar is clearly the black sheep of the Kumar family, and has been so for years. He is unemployed, uncouth, and gets into fist fights and trouble all the time. And then a man is killed, and the evidence points towards Ravi, he gets arrested. Although there were witnesses to this murder, no one comes forward to testify in favor of Ravi. The Kumar family are aware of Ravi's innocence, but watch helplessly as Ravi awaits his sentence, which may send him to the gallows, as now only a miracle can save Ravi. Written by rAjOo",0.633962,/lzKgGICdwENnjIH761Ht2hS4Y1o.jpg,[],"[{'iso_3166_1': 'IN', 'name': 'India'}]",1996-06-09,0,0,[],Released,,Loafer,False,2,1
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,21566,tt0117437,hi,Raja Hindustani,"This is a story of a handsome young taxi driver, Raja, who falls in love with a beautiful rich girl, Aarti. Despite her family's disapproval Aarti marries Raja and goes to live with him in his village. Aarti's stepmother, uncle and cousin weave a web of deception to split them apart. Will Aarti realize that her stepmother is deceiving her? Will Raja and Aarti ever get back together?",1.412622,/zo8wogYbOS7dI7XN4GlFBHFD1yg.jpg,"[{'name': 'Cineyugg Entertainment Pvt. Ltd.', 'id': 68596}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",1996-11-15,0,177,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Raja Hindustani,False,6.1,10
False,,0,[],,141613,tt0116690,hi,Jeet,"Homeless and orphan Karan works as a dreaded gangster for Gajraj Choudhary in return for a fee. Gajraj heads a vast criminal empire consisting of ammunition, illicit alcohol and drugs smuggling. When Karan goes to kill a man, Prof. Sidhant Sharma, he falls in love with his daughter Kajal. When he finds that Kajal is not showing him attention he decides to follow her until she eventually begins to love him wholeheartedly. Kajal convinces Karan to give up his criminal ways which he does but the couple's romantic relationship goes over board when Kajal's childhood friend Rajnath alias Raju returns form the U.S.A and asks her dad for her hand in marriage.",0.660941,/sHbxHSZXHSNYZRZKbrKUq6H6ze1.jpg,[],"[{'iso_3166_1': 'IN', 'name': 'India'}]",1996-08-23,0,180,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Jeet,False,7,4
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}]",,134446,tt0233422,hi,Chachi 420,"Wealthy Janki falls in love with poor Jaiprakash, much to the displeasure of her parents, and ends up getting married, and living with her husband. She subsequently gives birth to a daughter. Differences surface between the couple, and Janki leaves Jaiprakash and moves back in with her parents. Jaiprakash wants to see his daughter, but is prevented by Durgaprasad, Janki's dad, so he assumes the guise of a woman, calls himself Laxmi, and starts working as a nanny for his daughter. Complications arise when Durgaprasad gets attracted to Laxmi and wants to marry 'her'.",0.777867,/92ZX2EEUsk92CqAIH7yj0M0MyPO.jpg,"[{'name': 'Jhamu Sughand Productions', 'id': 10822}, {'name': 'Raaj Kamal Films International', 'id': 11946}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",1997-12-19,0,0,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Chachi 420,False,6.5,14
False,,1300000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",,13986,tt0118983,hi,Dil To Pagal Hai,"Rahul is a dancer and the director of a dance troupe. His best friend Nisha, who is a member of his troupe, is secretly in love with him. But he gets attracted to Pooja, who is engaged to Ajay.",2.161941,/HKUrZZbXnwCM4129fPlgHEg0eG.jpg,"[{'name': 'Yash Raj Films', 'id': 1569}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",1997-10-30,11000000,179,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Dil To Pagal Hai,False,6.6,41
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",,21906,tt0119239,hi,Gupt: The Hidden Truth,"When Governor Jaisingh Sinha is murdered, the needle of suspicion points towards his estranged son Sahil who has been fighting with his father over the girl he had chosen for him to marry. Sahil is in love with Isha but the governor wanted him to marry Sheetal. Now Sahil must prove his innocence and find out who the killer is.",0.21663,/tMEDfqBRQTbRHMcnH7pMkQaSbPI.jpg,"[{'name': 'Trimurti Films Pvt. Ltd.', 'id': 4027}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",1997-07-04,0,175,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,The Hidden Truth,Gupt: The Hidden Truth,False,6.8,12
False,,0,"[{'id': 28, 'name': 'Action'}]",,54969,tt0118931,hi,Daud,"The affable Nandu (Sanjay Dutt), a small-time crook who is hired to deliver a mysterious package to a notorious criminal named Pinky (Paresh Rawal). Feeling that he's being cheated on his delivery fee, Nandu holds out for more money, and soon finds himself on the run from both the angry gangsters and the police, who have launched a massive manhunt. Nandu and Bhavani (Urmila Matondkar), the lovely cabaret dancer who's tagging along for the ride, assume the package contains gold; both are unpleasantly surprised when it turns out to be something deadlier.",0.221302,/uz78uBEIHk08eNv6wcxeXS0DkgZ.jpg,"[{'name': 'Murlimanohar Creations', 'id': 83296}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",1997-08-22,0,0,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,Fun on the run,Daud,False,5.6,4
False,,0,"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",,165016,tt0225029,hi,Aflatoon,"Mistakenly appointed as a college professor, happy-go-lucky Raja finds the rich girl of his dreams - but must confront a look-alike con man named Rocky to win her father's approval. The plot thickens when Raja pretends to be Rocky, and Rocky pretends to be Raja. But both does not know that this mistake will engulf them for years to come",0.959473,/6AT7W5Kz2c7Nw5xQ0DhsvcYS9Bf.jpg,"[{'name': 'Tridev Arts', 'id': 35830}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",1997-12-19,0,153,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Aflatoon,False,6,3
False,,0,"[{'id': 10769, 'name': 'Foreign'}]",,103048,tt0210609,en,China Gate,"After witnessing the brutal slaying of her Forest Officer father, Sunder Rajan, at the hands of dreaded dacoit Jageera, Sandhya goes to Colonel Krishnakant Puri and asks for his assistance in bringing an end to Jageera's rule in the Devdurg region. Krishnakant agrees to assist her, and summons about a dozen of his fellow officers and subordinates to assist him. They all assemble at Devdurg with all the necessary ammunitions and arms to combat Jageera, not realizing that Jageera has influence over the local police detachment, who will prevent Puri and his men to possess any guns and weapons. This does not deter Puri and his men, and they continue to stay on in Devdurg and gain the confidence of the villagers. What the villagers do not know that Krishnakant and his men had all been dishonorably discharged from the army for cowardice and retreating when attacked by the enemy. Will Puri and his men abandon Devdurg and let history repeat itself?",1.010084,/yZpxHXrToTuN3NQaXKEkxK6LYcf.jpg,[],"[{'iso_3166_1': 'IN', 'name': 'India'}]",1998-11-27,0,179,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,China Gate,False,5.4,4
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",,54959,tt0211634,hi,Soldier,The story follows a young man (Bobby Deol) who flees India and arrives in Australia seeking vengence for something that started in India. In Australia he meets and falls in love with the daughter of a rich and powerful man(Suresh Oberoi). The story keeps the covers on Bobby Deols plan until the end when everything is revealed as to why he is a SOLDIER.,0.17381,/awlSDbrGNuyk9PBrWm8owf2BLYe.jpg,[],"[{'iso_3166_1': 'IN', 'name': 'India'}]",1998-12-10,0,156,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,He who kills for his country is called...Soldier,Soldier,False,5.9,5
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}, {'id': 10749, 'name': 'Romance'}]",,20929,tt0152836,hi,Taal,"On a sight-seeing road trip of India, U.K. based Manav Mehta meets Mansi, the daughter of a singer, Tarababu. He is attracted to her, and makes his attraction known. She also is attracted to him eventually. Her dad approves of Manav, and both go to Bombay to meet his family. On their arrival itself, they are shunned and treated as second class citizens, and this lasts throughout the day.",1.375513,/mXBY08ztPwe9467XQqKx4yRbaaR.jpg,[],"[{'iso_3166_1': 'IN', 'name': 'India'}]",1999-08-13,0,170,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Taal,False,5.7,15
